Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2025-01-17 23:13:17.714500,6000.999,False,0.212699,6.9e-05,0.0,0.0
2025-01-17 23:13:17.714500,6000.999,True,1.02638,1.056401,1.091449,1.084219
2025-01-17 23:13:18.714150,6001.999,False,0.286307,6.9e-05,0.0,0.0
2025-01-17 23:13:18.714175,6001.999,True,1.026448,1.056401,1.091587,1.084219
2025-01-17 23:13:19.714150,6002.999,False,0.759353,6.9e-05,0.0,0.0
2025-01-17 23:13:19.714150,6002.999,True,1.026242,1.05647,1.091656,1.084219
2025-01-17 23:13:20.714150,6003.999,False,1.041666,6.9e-05,0.0,0.0
2025-01-17 23:13:20.714175,6003.999,True,1.026448,1.056539,1.091449,1.08415
2025-01-17 23:13:21.714175,6004.999,False,1.196594,6.9e-05,0.0,0.0
2025-01-17 23:13:21.714175,6004.999,True,1.026311,1.056539,1.091587,1.084288
2025-01-17 23:13:22.714175,6005.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:13:22.714175,6005.999,True,1.02638,1.05647,1.091312,1.084219
2025-01-17 23:13:23.714175,6006.999,False,1.71901,6.9e-05,0.0,0.0
2025-01-17 23:13:23.714175,6006.999,True,1.026448,1.05647,1.091518,1.084357
2025-01-17 23:13:24.714175,6007.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:13:24.714175,6007.999,True,1.026448,1.05647,1.091449,1.084288
2025-01-17 23:13:25.714150,6008.999,False,2.307047,6.9e-05,0.0,0.0
2025-01-17 23:13:25.714150,6008.999,True,1.026448,1.056608,1.091518,1.084288
2025-01-17 23:13:26.714150,6009.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:13:26.714175,6009.999,True,1.026517,1.056401,1.091587,1.084219
2025-01-17 23:13:27.714150,6010.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:13:27.714200,6010.999,True,1.026311,1.05647,1.091587,1.084219
2025-01-17 23:13:28.714225,6011.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:13:28.714225,6011.999,True,1.026517,1.056608,1.091449,1.084288
2025-01-17 23:13:29.714150,6012.999,False,0.212699,6.9e-05,0.0,0.0
2025-01-17 23:13:29.714175,6012.999,True,1.026173,1.056677,1.091518,1.084357
2025-01-17 23:13:30.714200,6013.999,False,0.286307,6.9e-05,0.0,0.0
2025-01-17 23:13:30.714200,6013.999,True,1.026448,1.05647,1.091243,1.084288
2025-01-17 23:13:31.714150,6014.999,False,0.759284,6.9e-05,0.0,0.0
2025-01-17 23:13:31.714150,6014.999,True,1.02638,1.056401,1.091518,1.084219
2025-01-17 23:13:32.714175,6015.999,False,1.041666,6.9e-05,0.0,0.0
2025-01-17 23:13:32.714175,6015.999,True,1.02638,1.05647,1.091449,1.08415
2025-01-17 23:13:33.714150,6016.999,False,1.195836,6.9e-05,0.0,0.0
2025-01-17 23:13:33.714175,6016.999,True,1.026448,1.056401,1.091449,1.084219
2025-01-17 23:13:34.714150,6017.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:13:34.714175,6017.999,True,1.026311,1.05647,1.091449,1.084219
2025-01-17 23:13:35.714175,6018.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:13:35.714200,6018.999,True,1.026517,1.056608,1.091449,1.08415
2025-01-17 23:13:36.714800,6019.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:13:36.714800,6019.999,True,1.026517,1.056401,1.091449,1.084357
2025-01-17 23:13:37.714175,6020.999,False,2.304706,6.9e-05,0.0,0.0
2025-01-17 23:13:37.714200,6020.999,True,1.026517,1.05647,1.091587,1.084219
2025-01-17 23:13:38.714225,6021.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:13:38.714250,6021.999,True,1.026448,1.056401,1.09138,1.08415
2025-01-17 23:13:39.714200,6022.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:13:39.714200,6022.999,True,1.02638,1.05647,1.09138,1.084288
2025-01-17 23:13:40.714250,6023.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:13:40.714250,6023.999,True,1.026517,1.056401,1.091449,1.084082
2025-01-17 23:13:41.714200,6024.999,False,0.212699,6.9e-05,0.0,0.0
2025-01-17 23:13:41.714225,6024.999,True,1.026448,1.056401,1.091243,1.08415
2025-01-17 23:13:42.714175,6025.999,False,0.286307,6.9e-05,0.0,0.0
2025-01-17 23:13:42.714175,6025.999,True,1.026311,1.056332,1.091656,1.084357
2025-01-17 23:13:43.714175,6026.999,False,0.759284,6.9e-05,0.0,0.0
2025-01-17 23:13:43.714175,6026.999,True,1.02638,1.056539,1.091518,1.084288
2025-01-17 23:13:44.714175,6027.999,False,1.041735,6.9e-05,0.0,0.0
2025-01-17 23:13:44.714200,6027.999,True,1.026517,1.056608,1.091518,1.084219
2025-01-17 23:13:45.714200,6028.999,False,1.195905,6.9e-05,0.0,0.0
2025-01-17 23:13:45.714200,6028.999,True,1.026242,1.056401,1.091587,1.084082
2025-01-17 23:13:46.714175,6029.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:13:46.714175,6029.999,True,1.02638,1.05647,1.091518,1.084013
2025-01-17 23:13:47.714175,6030.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:13:47.714200,6030.999,True,1.02638,1.056608,1.091449,1.084082
2025-01-17 23:13:48.714200,6031.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:13:48.714200,6031.999,True,1.026311,1.05647,1.091312,1.084082
2025-01-17 23:13:49.714200,6032.999,False,2.30629,6.9e-05,0.0,0.0
2025-01-17 23:13:49.714225,6032.999,True,1.026586,1.05647,1.091518,1.084082
2025-01-17 23:13:50.714175,6033.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:13:50.714175,6033.999,True,1.026173,1.05647,1.091312,1.084082
2025-01-17 23:13:51.714150,6034.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:13:51.714150,6034.999,True,1.026448,1.05647,1.091312,1.084219
2025-01-17 23:13:52.714175,6035.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:13:52.714175,6035.999,True,1.026586,1.056401,1.091518,1.083875
2025-01-17 23:13:53.714350,6036.999,False,0.212699,6.9e-05,0.0,0.0
2025-01-17 23:13:53.714350,6036.999,True,1.026242,1.056332,1.091587,1.084288
2025-01-17 23:13:54.714175,6037.999,False,0.286307,6.9e-05,0.0,0.0
2025-01-17 23:13:54.714200,6037.999,True,1.02638,1.056332,1.09138,1.084219
2025-01-17 23:13:55.714175,6038.999,False,0.759284,6.9e-05,0.0,0.0
2025-01-17 23:13:55.714175,6038.999,True,1.026311,1.05647,1.091518,1.084219
2025-01-17 23:13:56.714175,6039.999,False,1.041666,6.9e-05,0.0,0.0
2025-01-17 23:13:56.714200,6039.999,True,1.02638,1.056539,1.09138,1.08415
2025-01-17 23:13:57.714175,6040.999,False,1.196387,6.9e-05,0.0,0.0
2025-01-17 23:13:57.714175,6040.999,True,1.026311,1.056263,1.091312,1.084219
2025-01-17 23:13:58.714150,6041.999,False,1.419552,6.9e-05,0.0,0.0
2025-01-17 23:13:58.714175,6041.999,True,1.026517,1.056539,1.09138,1.084288
2025-01-17 23:13:59.714150,6042.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:13:59.714175,6042.999,True,1.02638,1.056401,1.09138,1.08415
2025-01-17 23:14:00.714175,6043.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:14:00.714200,6043.999,True,1.026448,1.056401,1.091656,1.084219
2025-01-17 23:14:01.714225,6044.999,False,2.304913,6.9e-05,0.0,0.0
2025-01-17 23:14:01.714225,6044.999,True,1.02638,1.056539,1.09138,1.084219
2025-01-17 23:14:02.714225,6045.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:14:02.714225,6045.999,True,1.026655,1.056608,1.091243,1.08415
2025-01-17 23:14:03.714200,6046.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:14:03.714225,6046.999,True,1.02638,1.05647,1.091312,1.084082
2025-01-17 23:14:04.714250,6047.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:14:04.714250,6047.999,True,1.02638,1.05647,1.09138,1.084219
2025-01-17 23:14:05.714250,6048.999,False,0.212699,6.9e-05,0.0,0.0
2025-01-17 23:14:05.714250,6048.999,True,1.026448,1.056401,1.091449,1.083944
2025-01-17 23:14:06.714250,6049.999,False,0.286307,6.9e-05,0.0,0.0
2025-01-17 23:14:06.714250,6049.999,True,1.026311,1.05647,1.09138,1.08415
2025-01-17 23:14:07.714225,6050.999,False,0.759284,6.9e-05,0.0,0.0
2025-01-17 23:14:07.714250,6050.999,True,1.026173,1.056608,1.091587,1.084013
2025-01-17 23:14:08.714200,6051.999,False,1.041735,6.9e-05,0.0,0.0
