Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2025-01-17 21:33:17.687525,0.999,False,0.0,0.0,0.0,0.0
2025-01-17 21:33:17.687525,0.999,True,1.04504,1.078573,1.114103,1.106529
2025-01-17 21:33:18.686900,1.999,False,0.282038,6.9e-05,0.0,0.0
2025-01-17 21:33:18.686925,1.999,True,1.044833,1.07816,1.113552,1.106322
2025-01-17 21:33:19.686925,2.999,False,0.564075,6.9e-05,0.0,0.0
2025-01-17 21:33:19.686925,2.999,True,1.044489,1.077885,1.113415,1.105909
2025-01-17 21:33:20.687075,3.999,False,0.846112,6.9e-05,0.0,0.0
2025-01-17 21:33:20.687100,3.999,True,1.04442,1.077747,1.113208,1.105565
2025-01-17 21:33:21.686900,4.999,False,1.12815,6.9e-05,0.0,0.0
2025-01-17 21:33:21.686900,4.999,True,1.044007,1.077471,1.113208,1.105703
2025-01-17 21:33:22.686875,5.999,False,1.410188,6.9e-05,0.0,0.0
2025-01-17 21:33:22.686900,5.999,True,1.044007,1.077265,1.112795,1.105427
2025-01-17 21:33:23.686875,6.999,False,1.692225,6.9e-05,0.0,0.0
2025-01-17 21:33:23.686900,6.999,True,1.043938,1.077265,1.112795,1.10529
2025-01-17 21:33:24.687525,7.999,False,1.974262,6.9e-05,0.0,0.0
2025-01-17 21:33:24.687525,7.999,True,1.043938,1.077196,1.112726,1.105427
2025-01-17 21:33:25.686900,8.999,False,2.2563,6.9e-05,0.0,0.0
2025-01-17 21:33:25.686925,8.999,True,1.043663,1.077127,1.11252,1.105152
2025-01-17 21:33:26.686900,9.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 21:33:26.686925,9.999,True,1.043732,1.076989,1.112726,1.104945
2025-01-17 21:33:27.686925,10.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 21:33:27.686950,10.999,True,1.0438,1.076989,1.112313,1.105014
2025-01-17 21:33:28.686925,11.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 21:33:28.686925,11.999,True,1.043594,1.076921,1.112313,1.104945
2025-01-17 21:33:29.687000,12.999,False,0.210151,6.9e-05,0.0,0.0
2025-01-17 21:33:29.687000,12.999,True,1.043594,1.076852,1.112244,1.104945
2025-01-17 21:33:30.686925,13.999,False,0.290645,6.9e-05,0.0,0.0
2025-01-17 21:33:30.686925,13.999,True,1.043525,1.076645,1.112244,1.104739
2025-01-17 21:33:31.686925,14.999,False,0.757356,6.9e-05,0.0,0.0
2025-01-17 21:33:31.686950,14.999,True,1.043456,1.076714,1.112175,1.104808
2025-01-17 21:33:32.686925,15.999,False,1.037879,6.9e-05,0.0,0.0
2025-01-17 21:33:32.686975,15.999,True,1.043318,1.076576,1.112244,1.10467
2025-01-17 21:33:33.687075,16.999,False,1.19563,6.9e-05,0.0,0.0
2025-01-17 21:33:33.687100,16.999,True,1.043181,1.076576,1.111969,1.104601
2025-01-17 21:33:34.686950,17.999,False,1.419277,6.9e-05,0.0,0.0
2025-01-17 21:33:34.686950,17.999,True,1.04325,1.076439,1.112106,1.104532
2025-01-17 21:33:35.687000,18.999,False,1.718804,6.9e-05,0.0,0.0
2025-01-17 21:33:35.687025,18.999,True,1.04325,1.07637,1.111831,1.104532
2025-01-17 21:33:36.687050,19.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 21:33:36.687075,19.999,True,1.043043,1.076301,1.111831,1.104326
2025-01-17 21:33:37.686975,20.999,False,2.304982,6.9e-05,0.0,0.0
2025-01-17 21:33:37.687000,20.999,True,1.042974,1.076232,1.112038,1.104394
2025-01-17 21:33:38.686925,21.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 21:33:38.686925,21.999,True,1.042974,1.076301,1.1119,1.104326
2025-01-17 21:33:39.686975,22.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 21:33:39.687000,22.999,True,1.042836,1.076301,1.111762,1.104532
2025-01-17 21:33:40.687000,23.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 21:33:40.687000,23.999,True,1.042768,1.076163,1.111762,1.104394
2025-01-17 21:33:41.686925,24.999,False,0.210151,6.9e-05,0.0,0.0
2025-01-17 21:33:41.686975,24.999,True,1.042836,1.076025,1.111556,1.104188
2025-01-17 21:33:42.687025,25.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 21:33:42.687075,25.999,True,1.042768,1.076025,1.111693,1.104188
