Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2025-01-17 23:33:17.728375,7200.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:33:17.728400,7200.999,True,1.025278,1.054404,1.089521,1.082223
2025-01-17 23:33:18.728150,7201.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:33:18.728175,7201.999,True,1.02514,1.054611,1.089246,1.082016
2025-01-17 23:33:19.727900,7202.999,False,0.759422,6.9e-05,0.0,0.0
2025-01-17 23:33:19.727925,7202.999,True,1.025002,1.054473,1.089246,1.081809
2025-01-17 23:33:20.727625,7203.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:33:20.727650,7203.999,True,1.025209,1.054817,1.089246,1.081878
2025-01-17 23:33:21.727625,7204.999,False,1.19563,6.9e-05,0.0,0.0
2025-01-17 23:33:21.727650,7204.999,True,1.025278,1.054473,1.089177,1.082016
2025-01-17 23:33:22.728050,7205.999,False,1.419552,6.9e-05,0.0,0.0
2025-01-17 23:33:22.728050,7205.999,True,1.025209,1.054611,1.089177,1.082085
2025-01-17 23:33:23.727875,7206.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:33:23.727875,7206.999,True,1.025209,1.054473,1.089315,1.082085
2025-01-17 23:33:24.727900,7207.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:33:24.727900,7207.999,True,1.025209,1.054542,1.089452,1.081878
2025-01-17 23:33:25.728000,7208.999,False,2.305533,6.9e-05,0.0,0.0
2025-01-17 23:33:25.728025,7208.999,True,1.025347,1.05468,1.089521,1.082016
2025-01-17 23:33:26.727850,7209.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:33:26.727850,7209.999,True,1.025209,1.054404,1.089384,1.082016
2025-01-17 23:33:27.727775,7210.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:33:27.727800,7210.999,True,1.025278,1.054473,1.089246,1.081947
2025-01-17 23:33:28.727800,7211.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:33:28.727800,7211.999,True,1.02514,1.054611,1.089246,1.082085
2025-01-17 23:33:29.727725,7212.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:33:29.727725,7212.999,True,1.025278,1.054404,1.089384,1.082085
2025-01-17 23:33:30.727800,7213.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:33:30.727800,7213.999,True,1.02514,1.05468,1.089246,1.082154
2025-01-17 23:33:31.727775,7214.999,False,0.759353,6.9e-05,0.0,0.0
2025-01-17 23:33:31.727800,7214.999,True,1.025278,1.054749,1.089246,1.082016
2025-01-17 23:33:32.727825,7215.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:33:32.727850,7215.999,True,1.025209,1.05468,1.089246,1.082016
2025-01-17 23:33:33.728150,7216.999,False,1.196731,6.9e-05,0.0,0.0
2025-01-17 23:33:33.728175,7216.999,True,1.025416,1.054611,1.089315,1.082085
2025-01-17 23:33:34.727700,7217.999,False,1.419552,6.9e-05,0.0,0.0
2025-01-17 23:33:34.727700,7217.999,True,1.025278,1.054542,1.089177,1.082085
2025-01-17 23:33:35.727775,7218.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:33:35.727800,7218.999,True,1.025278,1.054267,1.089315,1.082016
2025-01-17 23:33:36.727875,7219.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:33:36.727875,7219.999,True,1.025278,1.054542,1.089108,1.081947
2025-01-17 23:33:37.728050,7220.999,False,2.306565,6.9e-05,0.0,0.0
2025-01-17 23:33:37.728075,7220.999,True,1.025484,1.054542,1.089246,1.082016
2025-01-17 23:33:38.727900,7221.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:33:38.727925,7221.999,True,1.025347,1.054473,1.089177,1.082085
2025-01-17 23:33:39.728050,7222.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:33:39.728075,7222.999,True,1.025071,1.05468,1.089108,1.082085
2025-01-17 23:33:40.727900,7223.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:33:40.727925,7223.999,True,1.025209,1.054542,1.089108,1.082016
2025-01-17 23:33:41.727875,7224.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:33:41.727875,7224.999,True,1.025209,1.054542,1.089315,1.081878
2025-01-17 23:33:42.728050,7225.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:33:42.728075,7225.999,True,1.025347,1.054611,1.089177,1.082016
2025-01-17 23:33:43.728150,7226.999,False,0.759353,6.9e-05,0.0,0.0
2025-01-17 23:33:43.728150,7226.999,True,1.025347,1.054335,1.089039,1.081947
2025-01-17 23:33:44.728500,7227.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:33:44.728500,7227.999,True,1.025209,1.054542,1.089315,1.082085
2025-01-17 23:33:45.727900,7228.999,False,1.196181,6.9e-05,0.0,0.0
2025-01-17 23:33:45.727925,7228.999,True,1.02514,1.054611,1.089246,1.081809
2025-01-17 23:33:46.727800,7229.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:33:46.727825,7229.999,True,1.025071,1.054611,1.089315,1.082016
2025-01-17 23:33:47.727875,7230.999,False,1.719148,6.9e-05,0.0,0.0
2025-01-17 23:33:47.727875,7230.999,True,1.025347,1.054817,1.089177,1.081947
2025-01-17 23:33:48.727850,7231.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:33:48.727850,7231.999,True,1.025416,1.054404,1.089315,1.082085
2025-01-17 23:33:49.727825,7232.999,False,2.307461,6.9e-05,0.0,0.0
2025-01-17 23:33:49.727850,7232.999,True,1.02514,1.054542,1.089108,1.082085
2025-01-17 23:33:50.727800,7233.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:33:50.727800,7233.999,True,1.025209,1.054473,1.089246,1.082016
2025-01-17 23:33:51.727925,7234.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:33:51.727950,7234.999,True,1.02514,1.054473,1.089177,1.081878
2025-01-17 23:33:52.727775,7235.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:33:52.727775,7235.999,True,1.025278,1.054611,1.089108,1.081947
2025-01-17 23:33:53.727850,7236.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:33:53.727850,7236.999,True,1.025209,1.054611,1.089039,1.082085
2025-01-17 23:33:54.728125,7237.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:33:54.728125,7237.999,True,1.025553,1.054473,1.089246,1.082016
2025-01-17 23:33:55.727975,7238.999,False,0.759422,6.9e-05,0.0,0.0
2025-01-17 23:33:55.728000,7238.999,True,1.025416,1.054611,1.089246,1.082016
2025-01-17 23:33:56.727825,7239.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:33:56.727850,7239.999,True,1.02514,1.05468,1.089039,1.081878
2025-01-17 23:33:57.727800,7240.999,False,1.196525,6.9e-05,0.0,0.0
2025-01-17 23:33:57.727825,7240.999,True,1.025416,1.054542,1.089315,1.081947
2025-01-17 23:33:58.728000,7241.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:33:58.728025,7241.999,True,1.025278,1.054542,1.089039,1.082016
2025-01-17 23:33:59.727725,7242.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:33:59.727725,7242.999,True,1.025347,1.054542,1.089108,1.081878
2025-01-17 23:34:00.727775,7243.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:34:00.727800,7243.999,True,1.025278,1.054611,1.089108,1.081809
2025-01-17 23:34:01.727900,7244.999,False,2.306083,6.9e-05,0.0,0.0
2025-01-17 23:34:01.727900,7244.999,True,1.025071,1.054611,1.089177,1.081947
2025-01-17 23:34:02.727775,7245.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:34:02.727800,7245.999,True,1.025278,1.05468,1.089177,1.082154
2025-01-17 23:34:03.727775,7246.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:34:03.727800,7246.999,True,1.025416,1.054542,1.089177,1.082154
2025-01-17 23:34:04.727800,7247.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:34:04.727825,7247.999,True,1.02514,1.05468,1.089108,1.081947
2025-01-17 23:34:05.727900,7248.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:34:05.727925,7248.999,True,1.02514,1.054611,1.089246,1.081741
2025-01-17 23:34:06.728000,7249.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:34:06.728025,7249.999,True,1.025278,1.054542,1.089039,1.081947
2025-01-17 23:34:07.728000,7250.999,False,0.759422,6.9e-05,0.0,0.0
2025-01-17 23:34:07.728025,7250.999,True,1.025209,1.054611,1.089108,1.082016
2025-01-17 23:34:08.727825,7251.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:34:08.727875,7251.999,True,1.025278,1.054817,1.089039,1.081947
2025-01-17 23:34:09.727800,7252.999,False,1.196456,6.9e-05,0.0,0.0
2025-01-17 23:34:09.727800,7252.999,True,1.02514,1.054473,1.089177,1.081947
2025-01-17 23:34:10.728000,7253.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:34:10.728000,7253.999,True,1.02514,1.054611,1.089039,1.081809
2025-01-17 23:34:11.727850,7254.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:34:11.727875,7254.999,True,1.025209,1.054473,1.089384,1.082016
2025-01-17 23:34:12.729150,7255.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:34:12.729175,7255.999,True,1.024934,1.054542,1.089108,1.082016
2025-01-17 23:34:13.728925,7256.999,False,2.306497,6.9e-05,0.0,0.0
2025-01-17 23:34:13.728950,7256.999,True,1.025209,1.054335,1.089108,1.081809
2025-01-17 23:34:14.729000,7257.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:34:14.729000,7257.999,True,1.025278,1.054404,1.089246,1.081947
2025-01-17 23:34:15.728950,7258.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:34:15.728950,7258.999,True,1.025416,1.054473,1.089039,1.081741
2025-01-17 23:34:16.728950,7259.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:34:16.728950,7259.999,True,1.025347,1.054542,1.089315,1.082085
2025-01-17 23:34:17.729575,7260.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:34:17.729575,7260.999,True,1.02514,1.05468,1.089246,1.081947
2025-01-17 23:34:18.729175,7261.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:34:18.729175,7261.999,True,1.025278,1.05468,1.089039,1.082016
2025-01-17 23:34:19.728850,7262.999,False,0.759422,6.9e-05,0.0,0.0
2025-01-17 23:34:19.728850,7262.999,True,1.025209,1.054473,1.089039,1.081878
2025-01-17 23:34:20.728975,7263.999,False,1.042079,6.9e-05,0.0,0.0
2025-01-17 23:34:20.728975,7263.999,True,1.025416,1.054611,1.089177,1.082016
2025-01-17 23:34:21.729400,7264.999,False,1.195699,6.9e-05,0.0,0.0
2025-01-17 23:34:21.729400,7264.999,True,1.025278,1.054611,1.089108,1.081947
2025-01-17 23:34:22.729175,7265.999,False,1.419552,6.9e-05,0.0,0.0
2025-01-17 23:34:22.729175,7265.999,True,1.025278,1.054542,1.089246,1.082016
2025-01-17 23:34:23.729250,7266.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:34:23.729250,7266.999,True,1.025416,1.054473,1.089039,1.081947
2025-01-17 23:34:24.729550,7267.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:34:24.729575,7267.999,True,1.025278,1.054542,1.089108,1.082016
2025-01-17 23:34:25.729000,7268.999,False,2.304844,6.9e-05,0.0,0.0
2025-01-17 23:34:25.729025,7268.999,True,1.025347,1.054611,1.089177,1.081809
2025-01-17 23:34:26.729425,7269.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-17 23:34:26.729425,7269.999,True,1.025347,1.054611,1.089177,1.082016
2025-01-17 23:34:27.729475,7270.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-17 23:34:27.729475,7270.999,True,1.025209,1.054473,1.089177,1.081878
2025-01-17 23:34:28.729475,7271.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-17 23:34:28.729475,7271.999,True,1.025278,1.054542,1.089108,1.081947
2025-01-17 23:34:29.729425,7272.999,False,0.212217,6.9e-05,0.0,0.0
2025-01-17 23:34:29.729450,7272.999,True,1.025347,1.05468,1.089039,1.081878
2025-01-17 23:34:30.729200,7273.999,False,0.286375,6.9e-05,0.0,0.0
2025-01-17 23:34:30.729200,7273.999,True,1.025278,1.054611,1.089039,1.081947
2025-01-17 23:34:31.729675,7274.999,False,0.759422,6.9e-05,0.0,0.0
2025-01-17 23:34:31.729675,7274.999,True,1.025209,1.054335,1.089246,1.081947
2025-01-17 23:34:32.730175,7275.999,False,1.04201,6.9e-05,0.0,0.0
2025-01-17 23:34:32.730175,7275.999,True,1.02514,1.054473,1.089246,1.081741
2025-01-17 23:34:33.728950,7276.999,False,1.196594,6.9e-05,0.0,0.0
2025-01-17 23:34:33.728975,7276.999,True,1.025278,1.054611,1.089039,1.082016
2025-01-17 23:34:34.729475,7277.999,False,1.419483,6.9e-05,0.0,0.0
2025-01-17 23:34:34.729475,7277.999,True,1.025347,1.054611,1.089039,1.081809
2025-01-17 23:34:35.729450,7278.999,False,1.719079,6.9e-05,0.0,0.0
2025-01-17 23:34:35.729475,7278.999,True,1.02514,1.054542,1.089108,1.081947
2025-01-17 23:34:36.729100,7279.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-17 23:34:36.729125,7279.999,True,1.025209,1.054542,1.089039,1.082016
2025-01-17 23:34:37.729075,7280.999,False,2.30388,6.9e-05,0.0,0.0
