Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2025-01-18 17:08:06.060350,300.999,False,0.211459,6.9e-05,0.0,0.0
2025-01-18 17:08:06.060350,300.999,True,1.044489,1.077334,1.113621,1.10646
2025-01-18 17:08:07.059300,301.999,False,0.285618,6.9e-05,0.0,0.0
2025-01-18 17:08:07.059300,301.999,True,1.044351,1.077265,1.113828,1.10646
2025-01-18 17:08:08.058725,302.999,False,0.756599,6.9e-05,0.0,0.0
2025-01-18 17:08:08.058725,302.999,True,1.044558,1.077196,1.113759,1.106254
2025-01-18 17:08:09.058875,303.999,False,1.03719,6.9e-05,0.0,0.0
2025-01-18 17:08:09.058875,303.999,True,1.044351,1.077265,1.113621,1.106322
2025-01-18 17:08:10.059275,304.999,False,1.197489,6.9e-05,0.0,0.0
2025-01-18 17:08:10.059300,304.999,True,1.044214,1.077265,1.113759,1.106185
2025-01-18 17:08:11.058775,305.999,False,1.419896,6.9e-05,0.0,0.0
2025-01-18 17:08:11.058775,305.999,True,1.04442,1.077334,1.113621,1.106254
2025-01-18 17:08:12.058750,306.999,False,1.718735,6.9e-05,0.0,0.0
2025-01-18 17:08:12.058750,306.999,True,1.044351,1.077265,1.11369,1.106254
2025-01-18 17:08:13.060200,307.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-18 17:08:13.060200,307.999,True,1.04442,1.077334,1.113759,1.106322
2025-01-18 17:08:14.058875,308.999,False,2.30808,6.9e-05,0.0,0.0
2025-01-18 17:08:14.058875,308.999,True,1.044351,1.077334,1.113552,1.106254
2025-01-18 17:08:15.059150,309.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-18 17:08:15.059175,309.999,True,1.044282,1.077265,1.113621,1.106391
2025-01-18 17:08:16.059375,310.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-18 17:08:16.059400,310.999,True,1.044489,1.077334,1.113759,1.106116
2025-01-18 17:08:17.059425,311.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-18 17:08:17.059450,311.999,True,1.044214,1.077196,1.11369,1.106047
2025-01-18 17:08:18.058775,312.999,False,0.211459,6.9e-05,0.0,0.0
