Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2025-01-17 21:38:17.687575,300.999,0.0,63.90260742187501,,,,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:29.425618000,2025-01-17 17:25:29.425618000
2025-01-17 21:38:18.687125,301.999,1.0,63.90260742187501,-267.050771484375,,,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:30.425168000,2025-01-17 17:25:30.425168000
2025-01-17 21:38:19.687050,302.999,2.0,63.90260742187501,-267.050771484375,36.359882812499976,,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:31.425093000,2025-01-17 17:25:31.425093000
2025-01-17 21:38:20.687100,303.999,3.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:32.425143000,2025-01-17 17:25:32.425143000
2025-01-17 21:38:21.687025,304.999,4.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:33.425068000,2025-01-17 17:25:33.425068000
2025-01-17 21:38:22.687575,305.999,5.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:34.425618000,2025-01-17 17:25:34.425618000
2025-01-17 21:38:23.688075,306.999,6.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:35.426118000,2025-01-17 17:25:35.426118000
2025-01-17 21:38:24.688050,307.999,7.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:36.426093000,2025-01-17 17:25:36.426093000
2025-01-17 21:38:25.688075,308.999,8.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:37.426118000,2025-01-17 17:25:37.426118000
2025-01-17 21:38:26.688125,309.999,9.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,,,,,,,1.0,0.0,0.0,2025-01-17 22:25:38.426168000,2025-01-17 17:25:38.426168000
2025-01-17 21:38:27.688050,310.999,10.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,,,,,,1.0,0.0,0.0,2025-01-17 22:25:39.426093000,2025-01-17 17:25:39.426093000
2025-01-17 21:38:28.688050,311.999,11.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:40.426093000,2025-01-17 17:25:40.426093000
2025-01-17 21:38:29.688050,312.999,0.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:41.426093000,2025-01-17 17:25:41.426093000
2025-01-17 21:38:30.688125,313.999,1.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:42.426168000,2025-01-17 17:25:42.426168000
2025-01-17 21:38:31.688150,314.999,2.0,63.90260742187501,-267.050771484375,36.359882812499976,34.59714843750001,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:43.426193000,2025-01-17 17:25:43.426193000
2025-01-17 21:38:32.688025,315.999,3.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,60.2879638671875,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:44.426068000,2025-01-17 17:25:44.426068000
2025-01-17 21:38:33.688075,316.999,4.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:45.426118000,2025-01-17 17:25:45.426118000
2025-01-17 21:38:34.688075,317.999,5.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:46.426118000,2025-01-17 17:25:46.426118000
2025-01-17 21:38:35.688100,318.999,6.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:47.426143000,2025-01-17 17:25:47.426143000
2025-01-17 21:38:36.688200,319.999,7.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,41.56159529159699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:48.426243000,2025-01-17 17:25:48.426243000
2025-01-17 21:38:37.688175,320.999,8.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:49.426218000,2025-01-17 17:25:49.426218000
2025-01-17 21:38:38.688075,321.999,9.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:50.426118000,2025-01-17 17:25:50.426118000
2025-01-17 21:38:39.688200,322.999,10.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:51.426243000,2025-01-17 17:25:51.426243000
2025-01-17 21:38:40.688100,323.999,11.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:52.426143000,2025-01-17 17:25:52.426143000
2025-01-17 21:38:41.688150,324.999,0.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:53.426193000,2025-01-17 17:25:53.426193000
2025-01-17 21:38:42.688075,325.999,1.0,63.90260742187501,-267.050771484375,36.359882812499976,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:54.426118000,2025-01-17 17:25:54.426118000
2025-01-17 21:38:43.688075,326.999,2.0,63.90260742187501,-267.050771484375,36.47005371093748,34.70731933593751,59.553491210937494,0.1454255859375,48.52257890359763,0.0044068359375,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-17 22:25:55.426118000,2025-01-17 17:25:55.426118000
