Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2025-01-16 20:31:21.151775,313.999,1.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.36834472656252,60.104345703125006,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:17.181609,2025-01-16 15:37:17.181609
2025-01-16 20:31:22.151800,314.999,2.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.36834472656252,60.104345703125006,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:18.181634,2025-01-16 15:37:18.181634
2025-01-16 20:31:23.151750,315.999,3.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.104345703125006,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:19.181584,2025-01-16 15:37:19.181584
2025-01-16 20:31:24.151775,316.999,4.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:20.181609,2025-01-16 15:37:20.181609
2025-01-16 20:31:25.151825,317.999,5.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:21.181659,2025-01-16 15:37:21.181659
2025-01-16 20:31:26.151775,318.999,6.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:22.181609,2025-01-16 15:37:22.181609
2025-01-16 20:31:27.151775,319.999,7.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,43.21968573630852,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:23.181609,2025-01-16 15:37:23.181609
2025-01-16 20:31:28.151775,320.999,8.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:24.181609,2025-01-16 15:37:24.181609
2025-01-16 20:31:29.151750,321.999,9.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:25.181584,2025-01-16 15:37:25.181584
2025-01-16 20:31:30.151775,322.999,10.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:26.181609,2025-01-16 15:37:26.181609
2025-01-16 20:31:31.151775,323.999,11.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:27.181609,2025-01-16 15:37:27.181609
2025-01-16 20:31:32.151775,324.999,0.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:28.181609,2025-01-16 15:37:28.181609
2025-01-16 20:31:33.151775,325.999,1.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:29.181609,2025-01-16 15:37:29.181609
2025-01-16 20:31:34.151750,326.999,2.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:30.181584,2025-01-16 15:37:30.181584
2025-01-16 20:31:35.151775,327.999,3.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,59.859521484374994,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:31.181609,2025-01-16 15:37:31.181609
2025-01-16 20:31:36.151900,328.999,4.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:32.181734,2025-01-16 15:37:32.181734
2025-01-16 20:31:37.151800,329.999,5.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:33.181634,2025-01-16 15:37:33.181634
2025-01-16 20:31:38.151750,330.999,6.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:34.181584,2025-01-16 15:37:34.181584
2025-01-16 20:31:39.151775,331.999,7.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,44.26366860890468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:35.181609,2025-01-16 15:37:35.181609
2025-01-16 20:31:40.151750,332.999,8.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:36.181584,2025-01-16 15:37:36.181584
2025-01-16 20:31:41.151775,333.999,9.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:37.181609,2025-01-16 15:37:37.181609
2025-01-16 20:31:42.151800,334.999,10.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:38.181634,2025-01-16 15:37:38.181634
2025-01-16 20:31:43.151800,335.999,11.0,63.90260742187501,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:39.181634,2025-01-16 15:37:39.181634
2025-01-16 20:31:44.151950,336.999,0.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:40.181784,2025-01-16 15:37:40.181784
2025-01-16 20:31:45.151775,337.999,1.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:41.181609,2025-01-16 15:37:41.181609
2025-01-16 20:31:46.152200,338.999,2.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:42.182034,2025-01-16 15:37:42.182034
2025-01-16 20:31:47.152125,339.999,3.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:43.181959,2025-01-16 15:37:43.181959
2025-01-16 20:31:48.152050,340.999,4.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:44.181884,2025-01-16 15:37:44.181884
2025-01-16 20:31:49.151775,341.999,5.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:45.181609,2025-01-16 15:37:45.181609
2025-01-16 20:31:50.151800,342.999,6.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:46.181634,2025-01-16 15:37:46.181634
2025-01-16 20:31:51.151775,343.999,7.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,42.912631950250834,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:47.181609,2025-01-16 15:37:47.181609
2025-01-16 20:31:52.151750,344.999,8.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:48.181584,2025-01-16 15:37:48.181584
2025-01-16 20:31:53.151925,345.999,9.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:49.181759,2025-01-16 15:37:49.181759
2025-01-16 20:31:54.151775,346.999,10.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:50.181609,2025-01-16 15:37:50.181609
2025-01-16 20:31:55.151775,347.999,11.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:51.181609,2025-01-16 15:37:51.181609
2025-01-16 20:31:56.151775,348.999,0.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:52.181609,2025-01-16 15:37:52.181609
2025-01-16 20:31:57.151775,349.999,1.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:53.181609,2025-01-16 15:37:53.181609
2025-01-16 20:31:58.151775,350.999,2.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:54.181609,2025-01-16 15:37:54.181609
2025-01-16 20:31:59.151750,351.999,3.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,59.6759033203125,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:55.181584,2025-01-16 15:37:55.181584
2025-01-16 20:32:00.151825,352.999,4.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:56.181659,2025-01-16 15:37:56.181659
2025-01-16 20:32:01.151775,353.999,5.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.64323479937848,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:57.181609,2025-01-16 15:37:57.181609
2025-01-16 20:32:02.151800,354.999,6.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:58.181634,2025-01-16 15:37:58.181634
2025-01-16 20:32:03.151825,355.999,7.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:37:59.181659,2025-01-16 15:37:59.181659
2025-01-16 20:32:04.151775,356.999,8.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:00.181609,2025-01-16 15:38:00.181609
2025-01-16 20:32:05.151800,357.999,9.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:01.181634,2025-01-16 15:38:01.181634
2025-01-16 20:32:06.151800,358.999,10.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:02.181634,2025-01-16 15:38:02.181634
2025-01-16 20:32:07.151775,359.999,11.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:03.181609,2025-01-16 15:38:03.181609
2025-01-16 20:32:08.151750,360.999,0.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:04.181584,2025-01-16 15:38:04.181584
2025-01-16 20:32:09.152175,361.999,1.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:05.182009,2025-01-16 15:38:05.182009
2025-01-16 20:32:10.151800,362.999,2.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:06.181634,2025-01-16 15:38:06.181634
2025-01-16 20:32:11.151750,363.999,3.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.226757812500004,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:07.181584,2025-01-16 15:38:07.181584
2025-01-16 20:32:12.151975,364.999,4.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.146527294921875,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:08.181809,2025-01-16 15:38:08.181809
2025-01-16 20:32:13.151800,365.999,5.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.52257890359763,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:09.181634,2025-01-16 15:38:09.181634
2025-01-16 20:32:14.151775,366.999,6.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:10.181609,2025-01-16 15:38:10.181609
2025-01-16 20:32:15.151775,367.999,7.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,39.16657576034699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:11.181609,2025-01-16 15:38:11.181609
2025-01-16 20:32:16.151800,368.999,8.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:12.181634,2025-01-16 15:38:12.181634
2025-01-16 20:32:17.151825,369.999,9.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:13.181659,2025-01-16 15:38:13.181659
2025-01-16 20:32:18.152000,370.999,10.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:14.181834,2025-01-16 15:38:14.181834
2025-01-16 20:32:19.151825,371.999,11.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:15.181659,2025-01-16 15:38:15.181659
2025-01-16 20:32:20.152000,372.999,0.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:16.181834,2025-01-16 15:38:16.181834
2025-01-16 20:32:21.151900,373.999,1.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:17.181734,2025-01-16 15:38:17.181734
2025-01-16 20:32:22.151925,374.999,2.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.478515625000014,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:18.181759,2025-01-16 15:38:18.181759
2025-01-16 20:32:23.151800,375.999,3.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,60.165551757812494,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:19.181634,2025-01-16 15:38:19.181634
2025-01-16 20:32:24.151825,376.999,4.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.1454255859375,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:20.181659,2025-01-16 15:38:20.181659
2025-01-16 20:32:25.151800,377.999,5.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.64323479937848,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:21.181634,2025-01-16 15:38:21.181634
2025-01-16 20:32:26.151925,378.999,6.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:22.181759,2025-01-16 15:38:22.181759
2025-01-16 20:32:27.151975,379.999,7.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,46.29022359688545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:23.181809,2025-01-16 15:38:23.181809
2025-01-16 20:32:28.151775,380.999,8.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:24.181609,2025-01-16 15:38:24.181609
2025-01-16 20:32:29.151800,381.999,9.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:25.181634,2025-01-16 15:38:25.181634
2025-01-16 20:32:30.151775,382.999,10.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:26.181609,2025-01-16 15:38:26.181609
2025-01-16 20:32:31.151925,383.999,11.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:27.181759,2025-01-16 15:38:27.181759
2025-01-16 20:32:32.151775,384.999,0.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:28.181609,2025-01-16 15:38:28.181609
2025-01-16 20:32:33.151800,385.999,1.0,63.792436523437516,-266.9406005859375,37.02090820312498,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:29.181634,2025-01-16 15:38:29.181634
2025-01-16 20:32:34.151825,386.999,2.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:30.181659,2025-01-16 15:38:30.181659
2025-01-16 20:32:35.151800,387.999,3.0,63.792436523437516,-266.9406005859375,37.13107910156248,35.58868652343752,59.98193359375,0.146527294921875,48.52257890359763,0.0044068359375,47.02715268342391,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:38:31.181634,2025-01-16 15:38:31.181634
