Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount
2025-01-16 22:31:08.199975,7500.999,0.0,67.75858886718748,,,,,,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:09.199375,7501.999,1.0,67.75858886718748,-266.27957519531253,,,,,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:10.199325,7502.999,2.0,67.75858886718748,-266.27957519531253,38.232788085937486,,,,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:11.199325,7503.999,3.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,,,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:12.199425,7504.999,4.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:13.199350,7505.999,5.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,0.148730712890625,,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:14.199350,7506.999,6.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,0.148730712890625,49.00520248672105,,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:15.199375,7507.999,7.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,0.148730712890625,49.00520248672105,0.0044068359375,,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:16.199425,7508.999,8.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,0.148730712890625,49.00520248672105,0.0044068359375,44.32507936611622,,,,,,,,1.0,0.0,0.0
2025-01-16 22:31:17.199300,7509.999,9.0,67.75858886718748,-266.27957519531253,38.232788085937486,39.665009765624994,60.349169921874996,0.148730712890625,49.00520248672105,0.0044068359375,44.32507936611622,0.0,,,,,,,1.0,0.0,0.0
