Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2025-01-16 20:26:08.153275,0.999,0.0,-273.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,2025-01-16 20:32:28.593667,2025-01-16 15:32:28.593667
2025-01-16 20:26:09.152775,1.999,1.0,-273.0,-273.0,,,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:29.593167,2025-01-16 15:32:29.593167
2025-01-16 20:26:10.152750,2.999,2.0,-273.0,-273.0,-273.0,,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:30.593142,2025-01-16 15:32:30.593142
2025-01-16 20:26:11.152700,3.999,3.0,-273.0,-273.0,-273.0,-273.0,,,,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:31.593092,2025-01-16 15:32:31.593092
2025-01-16 20:26:12.152700,4.999,4.0,-273.0,-273.0,-273.0,-273.0,0.0,,,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:32.593092,2025-01-16 15:32:32.593092
2025-01-16 20:26:13.152800,5.999,5.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:33.593192,2025-01-16 15:32:33.593192
2025-01-16 20:26:14.152750,6.999,6.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:34.593142,2025-01-16 15:32:34.593142
2025-01-16 20:26:15.152700,7.999,7.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:35.593092,2025-01-16 15:32:35.593092
2025-01-16 20:26:16.152725,8.999,8.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:36.593117,2025-01-16 15:32:36.593117
2025-01-16 20:26:17.152725,9.999,9.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,,,,,,,1.0,0.0,0.0,2025-01-16 20:32:37.593117,2025-01-16 15:32:37.593117
2025-01-16 20:26:18.148975,10.999,10.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,,,,,,1.0,0.0,0.0,2025-01-16 20:32:38.589367,2025-01-16 15:32:38.589367
2025-01-16 20:26:19.149025,11.999,11.0,-273.0,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:39.589417,2025-01-16 15:32:39.589417
2025-01-16 20:26:20.148900,12.999,0.0,64.12294921875001,-273.0,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:40.589292,2025-01-16 15:32:40.589292
2025-01-16 20:26:21.149050,13.999,1.0,64.12294921875001,-259.118466796875,-273.0,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:41.589442,2025-01-16 15:32:41.589442
2025-01-16 20:26:22.149075,14.999,2.0,64.12294921875001,-259.118466796875,37.02090820312498,-273.0,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:42.589467,2025-01-16 15:32:42.589467
2025-01-16 20:26:23.149150,15.999,3.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,0.0,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:43.589542,2025-01-16 15:32:43.589542
2025-01-16 20:26:24.149275,16.999,4.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.0,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:44.589667,2025-01-16 15:32:44.589667
2025-01-16 20:26:25.149125,17.999,5.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,1.949403132187055,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:45.589517,2025-01-16 15:32:45.589517
2025-01-16 20:26:26.149000,18.999,6.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:46.589392,2025-01-16 15:32:46.589392
2025-01-16 20:26:27.149450,19.999,7.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,0.4163879598662207,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:47.589842,2025-01-16 15:32:47.589842
2025-01-16 20:26:28.150525,20.999,8.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:48.590917,2025-01-16 15:32:48.590917
2025-01-16 20:26:29.149000,21.999,9.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:49.589392,2025-01-16 15:32:49.589392
2025-01-16 20:26:30.149475,22.999,10.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:50.589867,2025-01-16 15:32:50.589867
2025-01-16 20:26:31.148850,23.999,11.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:51.589242,2025-01-16 15:32:51.589242
2025-01-16 20:26:32.149075,24.999,0.0,64.12294921875001,-259.118466796875,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:52.589467,2025-01-16 15:32:52.589467
2025-01-16 20:26:33.149425,25.999,1.0,64.12294921875001,-265.9490625,37.02090820312498,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:53.589817,2025-01-16 15:32:53.589817
2025-01-16 20:26:34.149000,26.999,2.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:54.589392,2025-01-16 15:32:54.589392
2025-01-16 20:26:35.148950,27.999,3.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,60.043139648437496,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:55.589342,2025-01-16 15:32:55.589342
2025-01-16 20:26:36.149350,28.999,4.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.1454255859375,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:56.589742,2025-01-16 15:32:56.589742
2025-01-16 20:26:37.148975,29.999,5.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:57.589367,2025-01-16 15:32:57.589367
2025-01-16 20:26:38.148825,30.999,6.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:58.589217,2025-01-16 15:32:58.589217
2025-01-16 20:26:39.149650,31.999,7.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,46.044580568039294,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:32:59.590042,2025-01-16 15:32:59.590042
2025-01-16 20:26:40.149150,32.999,8.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:00.589542,2025-01-16 15:33:00.589542
2025-01-16 20:26:41.148900,33.999,9.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:01.589292,2025-01-16 15:33:01.589292
2025-01-16 20:26:42.150400,34.999,10.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:02.590792,2025-01-16 15:33:02.590792
2025-01-16 20:26:43.149175,35.999,11.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:03.589567,2025-01-16 15:33:03.589567
2025-01-16 20:26:44.148975,36.999,0.0,64.12294921875001,-265.9490625,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:04.589367,2025-01-16 15:33:04.589367
2025-01-16 20:26:45.149100,37.999,1.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:05.589492,2025-01-16 15:33:05.589492
2025-01-16 20:26:46.149225,38.999,2.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.59714843750001,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:06.589617,2025-01-16 15:33:06.589617
2025-01-16 20:26:47.149650,39.999,3.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.798315429687506,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:07.590042,2025-01-16 15:33:07.590042
2025-01-16 20:26:48.149250,40.999,4.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.14432387695312499,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:08.589642,2025-01-16 15:33:08.589642
2025-01-16 20:26:49.149275,41.999,5.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:09.589667,2025-01-16 15:33:09.589667
2025-01-16 20:26:50.150000,42.999,6.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:10.590392,2025-01-16 15:33:10.590392
2025-01-16 20:26:51.149000,43.999,7.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.89520406563545,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:11.589392,2025-01-16 15:33:11.589392
2025-01-16 20:26:52.149000,44.999,8.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:12.589392,2025-01-16 15:33:12.589392
2025-01-16 20:26:53.148925,45.999,9.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:13.589317,2025-01-16 15:33:13.589317
2025-01-16 20:26:54.149250,46.999,10.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:14.589642,2025-01-16 15:33:14.589642
2025-01-16 20:26:55.149050,47.999,11.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:15.589442,2025-01-16 15:33:15.589442
2025-01-16 20:26:56.148875,48.999,0.0,64.12294921875001,-267.1609423828125,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:16.589267,2025-01-16 15:33:16.589267
2025-01-16 20:26:57.149000,49.999,1.0,64.12294921875001,-267.050771484375,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:17.589392,2025-01-16 15:33:17.589392
2025-01-16 20:26:58.148900,50.999,2.0,64.12294921875001,-267.050771484375,37.13107910156248,34.70731933593751,59.920727539062504,0.1454255859375,48.52257890359763,0.0044068359375,43.15827497909699,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2025-01-16 20:33:18.589292,2025-01-16 15:33:18.589292
