Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2025-01-19 18:34:34.069250,300.999,False,0.21139,6.9e-05,0.0,0.0
2025-01-19 18:34:34.069250,300.999,True,1.038567,1.071343,1.107424,1.099574
2025-01-19 18:34:35.068875,301.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:34:35.068900,301.999,True,1.038567,1.071343,1.107424,1.099643
2025-01-19 18:34:36.069000,302.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:34:36.069025,302.999,True,1.03843,1.071412,1.107493,1.099437
2025-01-19 18:34:37.068925,303.999,False,1.038774,6.9e-05,0.0,0.0
2025-01-19 18:34:37.068950,303.999,True,1.038498,1.071412,1.107286,1.099643
2025-01-19 18:34:38.068975,304.999,False,1.195974,6.9e-05,0.0,0.0
2025-01-19 18:34:38.069000,304.999,True,1.038361,1.071137,1.107424,1.099712
2025-01-19 18:34:39.068900,305.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:34:39.068900,305.999,True,1.038705,1.071274,1.107355,1.099299
2025-01-19 18:34:40.060725,306.999,False,1.718873,6.9e-05,0.0,0.0
2025-01-19 18:34:40.069050,306.999,True,1.038636,1.071274,1.107286,1.099574
2025-01-19 18:34:41.068875,307.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:34:41.068900,307.999,True,1.038498,1.071274,1.107631,1.099368
2025-01-19 18:34:42.068900,308.999,False,2.306221,6.9e-05,0.0,0.0
2025-01-19 18:34:42.068900,308.999,True,1.038498,1.071274,1.107424,1.099368
2025-01-19 18:34:43.068900,309.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:34:43.068900,309.999,True,1.038498,1.071274,1.107286,1.099506
2025-01-19 18:34:44.068875,310.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:34:44.068875,310.999,True,1.038498,1.071274,1.107149,1.099368
2025-01-19 18:34:45.068900,311.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:34:45.068925,311.999,True,1.038567,1.071137,1.107355,1.099368
2025-01-19 18:34:46.068875,312.999,False,0.211322,6.9e-05,0.0,0.0
2025-01-19 18:34:46.068900,312.999,True,1.038361,1.071274,1.107424,1.099574
2025-01-19 18:34:47.068950,313.999,False,0.285756,6.9e-05,0.0,0.0
2025-01-19 18:34:47.068975,313.999,True,1.03843,1.071343,1.107355,1.099643
2025-01-19 18:34:48.068925,314.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:34:48.068950,314.999,True,1.03843,1.071274,1.107286,1.099506
2025-01-19 18:34:49.068900,315.999,False,1.038774,6.9e-05,0.0,0.0
2025-01-19 18:34:49.068925,315.999,True,1.038498,1.071412,1.107218,1.099437
2025-01-19 18:34:50.069025,316.999,False,1.196387,6.9e-05,0.0,0.0
2025-01-19 18:34:50.069050,316.999,True,1.03843,1.071205,1.107149,1.099506
2025-01-19 18:34:51.069075,317.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:34:51.069100,317.999,True,1.038498,1.071205,1.107218,1.099299
2025-01-19 18:34:52.068875,318.999,False,1.718873,6.9e-05,0.0,0.0
2025-01-19 18:34:52.068900,318.999,True,1.038567,1.071274,1.107149,1.099506
2025-01-19 18:34:53.068925,319.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:34:53.068925,319.999,True,1.03843,1.071205,1.107355,1.099506
2025-01-19 18:34:54.068925,320.999,False,2.305188,6.9e-05,0.0,0.0
2025-01-19 18:34:54.068950,320.999,True,1.03843,1.071137,1.107286,1.099574
2025-01-19 18:34:55.068925,321.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:34:55.068925,321.999,True,1.038567,1.071274,1.107355,1.099506
2025-01-19 18:34:56.068950,322.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:34:56.068975,322.999,True,1.038361,1.071274,1.107286,1.099574
2025-01-19 18:34:57.068925,323.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:34:57.068925,323.999,True,1.038498,1.071068,1.10708,1.099574
2025-01-19 18:34:58.068900,324.999,False,0.211322,6.9e-05,0.0,0.0
2025-01-19 18:34:58.068925,324.999,True,1.03843,1.071412,1.107286,1.099437
2025-01-19 18:34:59.068975,325.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:34:59.069000,325.999,True,1.03843,1.071137,1.107218,1.099437
2025-01-19 18:35:00.068900,326.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:35:00.068900,326.999,True,1.038361,1.071274,1.107286,1.099368
2025-01-19 18:35:01.068900,327.999,False,1.038843,6.9e-05,0.0,0.0
2025-01-19 18:35:01.068925,327.999,True,1.03843,1.071205,1.107149,1.099506
2025-01-19 18:35:02.069125,328.999,False,1.196112,6.9e-05,0.0,0.0
2025-01-19 18:35:02.069125,328.999,True,1.038292,1.071137,1.107286,1.099437
2025-01-19 18:35:03.069025,329.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:35:03.069050,329.999,True,1.03843,1.071137,1.107218,1.09923
2025-01-19 18:35:04.068900,330.999,False,1.718735,6.9e-05,0.0,0.0
2025-01-19 18:35:04.068900,330.999,True,1.038292,1.071274,1.107218,1.099368
2025-01-19 18:35:05.068875,331.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:35:05.068900,331.999,True,1.038292,1.071274,1.107218,1.099506
2025-01-19 18:35:06.068925,332.999,False,2.305326,6.9e-05,0.0,0.0
2025-01-19 18:35:06.068950,332.999,True,1.038361,1.071205,1.107286,1.099368
2025-01-19 18:35:07.069000,333.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:35:07.069025,333.999,True,1.038292,1.071205,1.107149,1.099368
2025-01-19 18:35:08.068925,334.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:35:08.068950,334.999,True,1.038292,1.071137,1.107218,1.099437
2025-01-19 18:35:09.068900,335.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:35:09.068925,335.999,True,1.03843,1.071068,1.107218,1.099506
2025-01-19 18:35:10.068925,336.999,False,0.211322,6.9e-05,0.0,0.0
2025-01-19 18:35:10.068925,336.999,True,1.038498,1.071205,1.107286,1.09923
2025-01-19 18:35:11.068925,337.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:35:11.068925,337.999,True,1.03843,1.071343,1.107424,1.099299
2025-01-19 18:35:12.068950,338.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:35:12.068950,338.999,True,1.038292,1.071137,1.10708,1.099437
2025-01-19 18:35:13.068925,339.999,False,1.038843,6.9e-05,0.0,0.0
2025-01-19 18:35:13.068950,339.999,True,1.038361,1.070861,1.107149,1.099437
2025-01-19 18:35:14.068875,340.999,False,1.195217,6.9e-05,0.0,0.0
2025-01-19 18:35:14.068875,340.999,True,1.038361,1.071137,1.107286,1.099299
2025-01-19 18:35:15.069075,341.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:35:15.069075,341.999,True,1.038292,1.071137,1.10708,1.099092
2025-01-19 18:35:16.068900,342.999,False,1.718804,6.9e-05,0.0,0.0
2025-01-19 18:35:16.068900,342.999,True,1.038292,1.070861,1.107149,1.099506
2025-01-19 18:35:17.068850,343.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:35:17.068875,343.999,True,1.038498,1.071068,1.107493,1.099368
2025-01-19 18:35:18.068875,344.999,False,2.304775,6.9e-05,0.0,0.0
2025-01-19 18:35:18.068900,344.999,True,1.038361,1.071068,1.106942,1.099299
2025-01-19 18:35:19.068900,345.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:35:19.068925,345.999,True,1.038223,1.071068,1.107218,1.099299
2025-01-19 18:35:20.068900,346.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:35:20.068900,346.999,True,1.038223,1.071137,1.107218,1.099299
2025-01-19 18:35:21.068875,347.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:35:21.068900,347.999,True,1.038292,1.070861,1.10708,1.09923
2025-01-19 18:35:22.068925,348.999,False,0.211322,6.9e-05,0.0,0.0
2025-01-19 18:35:22.068950,348.999,True,1.03843,1.071068,1.10708,1.099299
2025-01-19 18:35:23.068900,349.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:35:23.068925,349.999,True,1.038361,1.07093,1.107286,1.099161
2025-01-19 18:35:24.068975,350.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:35:24.068975,350.999,True,1.038292,1.07093,1.107286,1.099161
2025-01-19 18:35:25.068950,351.999,False,1.038843,6.9e-05,0.0,0.0
2025-01-19 18:35:25.068975,351.999,True,1.03843,1.070861,1.107149,1.099299
2025-01-19 18:35:26.068900,352.999,False,1.196249,6.9e-05,0.0,0.0
2025-01-19 18:35:26.068925,352.999,True,1.038361,1.071068,1.10708,1.09923
2025-01-19 18:35:27.068975,353.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:35:27.069000,353.999,True,1.038154,1.07093,1.106942,1.099161
2025-01-19 18:35:28.068900,354.999,False,1.718804,6.9e-05,0.0,0.0
2025-01-19 18:35:28.068925,354.999,True,1.038154,1.07093,1.107218,1.099299
2025-01-19 18:35:29.069025,355.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:35:29.069025,355.999,True,1.038292,1.070999,1.107218,1.09923
2025-01-19 18:35:30.068900,356.999,False,2.3045,6.9e-05,0.0,0.0
2025-01-19 18:35:30.068925,356.999,True,1.038292,1.070861,1.106736,1.099437
2025-01-19 18:35:31.068925,357.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:35:31.068925,357.999,True,1.03843,1.07093,1.107149,1.099368
2025-01-19 18:35:32.068900,358.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:35:32.068900,358.999,True,1.038223,1.071068,1.107011,1.099161
2025-01-19 18:35:33.068900,359.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:35:33.068925,359.999,True,1.038223,1.070999,1.107011,1.099161
2025-01-19 18:35:34.068925,360.999,False,0.211253,6.9e-05,0.0,0.0
2025-01-19 18:35:34.068950,360.999,True,1.038085,1.071068,1.10708,1.099092
2025-01-19 18:35:35.068950,361.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:35:35.068975,361.999,True,1.038223,1.070999,1.107011,1.099299
2025-01-19 18:35:36.068925,362.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:35:36.068925,362.999,True,1.038223,1.070861,1.107149,1.099092
2025-01-19 18:35:37.068900,363.999,False,1.038843,6.9e-05,0.0,0.0
2025-01-19 18:35:37.068925,363.999,True,1.038085,1.070792,1.10708,1.099299
2025-01-19 18:35:38.068925,364.999,False,1.196043,6.9e-05,0.0,0.0
2025-01-19 18:35:38.068925,364.999,True,1.038154,1.070999,1.106942,1.09923
2025-01-19 18:35:39.069050,365.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:35:39.069050,365.999,True,1.038016,1.070792,1.107011,1.099024
2025-01-19 18:35:40.068925,366.999,False,1.718804,6.9e-05,0.0,0.0
2025-01-19 18:35:40.068925,366.999,True,1.038223,1.07093,1.107149,1.099161
2025-01-19 18:35:41.069025,367.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:35:41.069050,367.999,True,1.038223,1.071068,1.106804,1.099161
2025-01-19 18:35:42.068950,368.999,False,2.30326,6.9e-05,0.0,0.0
2025-01-19 18:35:42.068975,368.999,True,1.038223,1.070723,1.106804,1.099161
2025-01-19 18:35:43.068975,369.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:35:43.068975,369.999,True,1.038223,1.071137,1.106942,1.099092
2025-01-19 18:35:44.069000,370.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:35:44.069025,370.999,True,1.038154,1.070861,1.106667,1.099161
2025-01-19 18:35:45.068925,371.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:35:45.068925,371.999,True,1.038085,1.070792,1.106942,1.099024
2025-01-19 18:35:46.069075,372.999,False,0.211253,6.9e-05,0.0,0.0
2025-01-19 18:35:46.069075,372.999,True,1.038154,1.070792,1.106873,1.099092
2025-01-19 18:35:47.069125,373.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:35:47.069125,373.999,True,1.037948,1.070792,1.106873,1.099368
2025-01-19 18:35:48.069050,374.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:35:48.069050,374.999,True,1.038292,1.070999,1.106873,1.09923
2025-01-19 18:35:49.068950,375.999,False,1.038912,6.9e-05,0.0,0.0
2025-01-19 18:35:49.068950,375.999,True,1.038154,1.070861,1.106942,1.099161
2025-01-19 18:35:50.068875,376.999,False,1.195836,6.9e-05,0.0,0.0
2025-01-19 18:35:50.068900,376.999,True,1.038085,1.070792,1.106873,1.099024
2025-01-19 18:35:51.068925,377.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:35:51.068925,377.999,True,1.038085,1.070861,1.107011,1.099024
2025-01-19 18:35:52.068950,378.999,False,1.718873,6.9e-05,0.0,0.0
2025-01-19 18:35:52.068950,378.999,True,1.038085,1.070723,1.106736,1.099161
2025-01-19 18:35:53.068925,379.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:35:53.068950,379.999,True,1.038016,1.070723,1.106942,1.099161
2025-01-19 18:35:54.068925,380.999,False,2.309526,6.9e-05,0.0,0.0
2025-01-19 18:35:54.068925,380.999,True,1.038016,1.070792,1.106942,1.099299
2025-01-19 18:35:55.068925,381.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:35:55.068925,381.999,True,1.038154,1.070792,1.106804,1.099161
2025-01-19 18:35:56.068950,382.999,False,2.820375,6.9e-05,0.0,0.0
2025-01-19 18:35:56.068975,382.999,True,1.038016,1.07093,1.107011,1.099161
2025-01-19 18:35:57.068925,383.999,False,3.102412,6.9e-05,0.0,0.0
2025-01-19 18:35:57.068950,383.999,True,1.038085,1.070792,1.106942,1.098886
2025-01-19 18:35:58.069025,384.999,False,0.211253,6.9e-05,0.0,0.0
2025-01-19 18:35:58.069025,384.999,True,1.038085,1.07093,1.106529,1.099024
2025-01-19 18:35:59.068975,385.999,False,0.285825,6.9e-05,0.0,0.0
2025-01-19 18:35:59.068975,385.999,True,1.038085,1.070861,1.107011,1.099024
2025-01-19 18:36:00.068875,386.999,False,0.757563,6.9e-05,0.0,0.0
2025-01-19 18:36:00.068900,386.999,True,1.038361,1.070723,1.107011,1.098955
2025-01-19 18:36:01.068925,387.999,False,1.038912,6.9e-05,0.0,0.0
2025-01-19 18:36:01.068925,387.999,True,1.038223,1.070999,1.106873,1.098955
2025-01-19 18:36:02.068975,388.999,False,1.196043,6.9e-05,0.0,0.0
2025-01-19 18:36:02.068975,388.999,True,1.038223,1.070861,1.106873,1.099024
2025-01-19 18:36:03.068975,389.999,False,1.419345,6.9e-05,0.0,0.0
2025-01-19 18:36:03.068975,389.999,True,1.038016,1.070792,1.106804,1.098955
2025-01-19 18:36:04.068900,390.999,False,1.718804,6.9e-05,0.0,0.0
2025-01-19 18:36:04.068900,390.999,True,1.038154,1.070792,1.106873,1.098955
2025-01-19 18:36:05.069100,391.999,False,1.974538,6.9e-05,0.0,0.0
2025-01-19 18:36:05.069125,391.999,True,1.037948,1.070792,1.106942,1.099024
2025-01-19 18:36:06.069425,392.999,False,2.30147,6.9e-05,0.0,0.0
2025-01-19 18:36:06.069425,392.999,True,1.038154,1.070861,1.106942,1.098886
2025-01-19 18:36:07.068875,393.999,False,2.538338,6.9e-05,0.0,0.0
2025-01-19 18:36:07.068900,393.999,True,1.037948,1.070792,1.106804,1.098955
2025-01-19 18:36:08.069025,394.999,False,2.820375,6.9e-05,0.0,0.0
